city_name,line_name,run_time,ticket_price,company,last_update_time,line_sites
北京,北京408路公交车路线,运行时间：慧忠里5:30-22:00|石佛营西里5:30-22:00,参考票价：10公里以内票价2元，每增加5公里以内加价1元。持卡乘车普通卡5折、学生卡2.5折优惠。最高票价4元。,北京公交集团第一客运分公司(服务热线:010-84920330),最后更新：2022-05-22,1 慧忠里站点<->2 炎黄艺术馆站点<->3 安慧桥北站点<->4 安慧桥东站点<->5 惠新东桥西站点<->6 惠新东桥东站点<->7 育慧里站点<->8 望和桥站点<->9 望和桥东站点<->10 望京桥西站点<->11 望京桥东站点<->12 京密路丽都饭店站点<->13 丽都饭店站点<->14 高家园站点<->15 将台路口西站点<->16 酒仙桥站点<->17 酒仙桥中心小学站点<->18 南十里居北站站点<->19 南十里居站点<->20 星火西路北站站点<->21 星火西路站点<->22 豆各庄站点<->23 豆各庄路口南站点<->24 石佛营东里站点<->25 十里堡北区站点<->None<->None<->26 八里庄北里东站站点<->27 八里庄北里站点<->28 高庙站点<->29 石佛营西里站点<->
北京,北京411路公交车路线,运行时间：小庄5:45-22:00|富力又一城5:30-22:00,参考票价：10公里以内票价2元，每增加5公里以内加价1元。持卡乘车普通卡5折、学生卡2.5折优惠。最高票价5元。,北京公交集团第二客运分公司(服务热线:010-65013860),最后更新：2022-05-22,1 小庄站点<->2 红庙路口东站点<->3 英家坟站点<->4 慈云寺站点<->5 东八里庄站点<->6 十里堡站点<->7 甘露园西站点<->8 甘露园东站点<->9 民航总医院站点<->10 朝阳路高井站点<->11 大黄庄桥东站点<->12 定福庄站点<->13 第二外国语学院站点<->14 朝阳路三间房站点<->15 地铁双桥站站点<->16 双桥南站点<->17 东柳站点<->18 咸宁侯站点<->19 咸宁侯南站站点<->20 何家坟站点<->21 于家围站点<->22 石槽南路西口站点<->23 西马各庄北街西口站点<->24 白鹿司东站点<->25 白鹿司北街站点<->None<->None<->26 柏阳景园小区站点<->27 白鹿司西站点<->28 五方桥西站点<->29 王四营桥东站点<->30 五方桥东站点<->31 白鹿司站点<->32 豆各庄桥站点<->33 朝丰家园北站站点<->34 朝丰家园站点<->35 朝丰家园南站站点<->36 富力又一城站点<->
北京,北京406路公交车路线,运行时间：单店5:30-22:00|慧忠里5:30-22:00,参考票价：10公里以内票价2元，每增加5公里以内加价1元。持卡乘车普通卡5折、学生卡2.5折优惠。最高票价5元。,北京公交集团第二客运分公司(服务热线:010-65013860),最后更新：2022-05-22,1 单店站点<->2 东坝家园西站站点<->3 东坝家园东站站点<->4 北京奥林匹克花园站点<->5 金泰丽富嘉园站点<->6 东坝中路站点<->7 泓鑫家园站点<->8 平房东口站点<->9 平房站点<->10 平房西口站点<->11 姚家园西站点<->12 豆各庄路口西站点<->13 朝阳公园桥东站点<->14 朝阳公园南门站点<->15 甜水园街北口站点<->16 团结湖站点<->17 长虹桥西站点<->18 三里屯站点<->19 工人体育场站点<->20 工人体育馆站点<->21 东四十条桥东站点<->22 东四十条桥西站点<->23 海运仓站点<->24 东直门北小街南口站点<->25 东直门北小街北口站点<->None<->None<->26 和平里南口站点<->27 和平里路口北站点<->28 和平里东街站点<->29 和平东桥北站点<->30 中日医院站点<->31 对外经贸大学站点<->32 惠新东桥南站点<->33 惠新东桥西站点<->34 安慧桥东站点<->35 安慧桥北站点<->36 炎黄艺术馆站点<->37 慧忠里站点<->
北京,北京410路公交车路线,运行时间：丽园路公交场站5:30-22:00|北京西站南广场5:30-22:00,参考票价：10公里以内票价2元，每增加5公里以内加价1元。持卡乘车普通卡5折、学生卡2.5折优惠。最高票价5元。,北京公交集团第三客运分公司(服务热线:010-67606970),最后更新：2022-05-22,1 丽园路公交场站站点<->2 成庄巷路口站点<->3 丽园小区站点<->4 丽园路口北站点<->5 枣园东巷南口站点<->6 地铁枣园站站点<->7 大兴小营站点<->8 洪村站点<->9 洪村东站点<->10 康顺园小区站点<->11 高米店站点<->12 郁花园站点<->13 西红门南站站点<->14 西红门北站站点<->15 九龙山庄站点<->16 新发地村站点<->17 新发地北站点<->18 马家楼桥北站点<->19 玉泉营桥南站点<->20 玉泉营桥站点<->21 玉泉营桥北站点<->22 菜户营桥东站点<->23 白纸坊桥北站点<->24 椿树馆街站点<->25 广安门南站点<->None<->None<->26 广外关厢站点<->27 达官营站点<->28 广外甘石桥站点<->29 湾子站点<->30 北京西站南广场站点<->
北京,北京407路公交车路线,运行时间：昌平马连店村5:00-22:30|惠新东桥西5:30-23:30 ,参考票价：10公里以内票价2元，每增加5公里以内加价1元。持卡乘车普通卡5折、学生卡2.5折优惠。最高票价5元。,北京公交集团第一客运分公司(服务热线:010-84920330),最后更新：2022-05-22,1 昌平马连店村(龙回苑)站点<->2 马连店南口站点<->3 龙禧苑二区西门站点<->4 北店嘉园站点<->5 龙禧苑三区路口西站点<->6 回龙观公交场站站点<->7 风雅园北站点<->8 三合庄园站点<->9 龙华园北(风雅园三区)站点<->10 北郊农场桥东站点<->11 北郊农场桥站点<->12 京昌路回龙观站点<->13 西三旗桥南站点<->14 四拨子站点<->15 清河小营桥南站点<->16 亚运村站点<->17 安慧桥东站点<->18 惠新东桥西站点<->
北京,北京405路公交车路线,运行时间：孙河公交场站5:00-22:30|四惠枢纽站5:30-22:30,参考票价：10公里以内票价2元，每增加5公里以内加价1元。持卡乘车普通卡5折、学生卡2.5折优惠。最高票价5元。,北京公交集团第二客运分公司(服务热线:010-65013860),最后更新：2022-05-22,1 孙河公交场站站点<->2 康瑞路北站站点<->3 香苇路西站站点<->4 东郊农场站点<->5 北皋站点<->6 东辛店站点<->7 望京村站点<->8 大山桥东站点<->9 大山子路口南站点<->10 王爷坟站点<->11 高家园社区站点<->12 芳园里站点<->13 肖君庙站点<->14 五里沟站点<->15 霞光里站点<->16 三元庵站点<->17 燕莎桥南站点<->18 亮马桥站点<->19 农业展览馆站点<->20 白家庄北站点<->21 白家庄站点<->22 呼家楼南站点<->23 光华桥南站点<->24 大北窑东站点<->25 郎家园站点<->None<->None<->26 四惠枢纽站站点<->
北京,北京404路公交车路线,运行时间：来广营西桥东5:00-23:00|东直门枢纽站5:00-23:00,参考票价：10公里以内票价2元，每增加5公里以内加价1元。持卡乘车普通卡5折、学生卡2.5折优惠。最高票价3元。,北京公交集团第一客运分公司(服务热线:010-84920330),最后更新：2022-05-22,1 来广营西桥东站点<->2 来广营路口西站点<->3 广顺桥南站点<->4 利泽中街西口站点<->5 望京花园西区站点<->6 侯庄路口南站点<->7 大西洋新城东门站点<->8 地铁阜通站站点<->9 望花路站点<->10 花家地北里站点<->11 花家地南里站点<->12 法制日报社站点<->13 四元桥西站点<->14 三元桥东站站点<->15 三元桥站点<->16 三元桥西站站点<->17 左家庄站点<->18 东直门枢纽站站点<->
北京,北京403路公交车路线,运行时间：环行铁道5:05-23:05|北京站东街5:00-23:00,参考票价：10公里以内票价2元，每增加5公里以内加价1元。持卡乘车普通卡5折、学生卡2.5折优惠。最高票价3元。,北京公交集团第二客运分公司(服务热线:010-65013860),最后更新：2022-05-22,1 环行铁道站点<->2 北京电机总厂站点<->3 大山子路口东站点<->4 西八间房站点<->5 京密路丽都饭店站点<->6 四元桥东站点<->7 四元桥西站点<->8 三元桥东站站点<->9 三元桥南站点<->10 三元东桥西站点<->11 新源街站点<->12 新源南路西口站点<->13 塔园村站点<->14 幸福三村站点<->15 工人体育场站点<->16 朝阳医院站点<->17 东大桥路口北站点<->18 东大桥路口南站点<->19 芳草地站点<->20 芳草地南站点<->21 永安里路口北站点<->22 日坛路站点<->23 北京站东街站点<->
北京,北京402路公交车路线,运行时间：祁家坟5:00-23:00|北岗子东站5:00-23:00,参考票价：10公里以内票价2元，每增加5公里以内加价1元。持卡乘车普通卡5折、学生卡2.5折优惠。,北京公交集团第二客运分公司(服务热线:010-65013860),最后更新：2022-05-22,1 祁家坟站点<->2 潘道庙站点<->3 北工大路西口站点<->4 北京工业大学北站站点<->5 平乐园站点<->6 南磨房站点<->7 劲松桥东站点<->8 双井桥南站点<->9 双井桥北站点<->10 大北窑南站点<->11 大北窑北站点<->12 亮马桥站点<->13 燕莎桥南站点<->14 燕莎桥东站点<->15 安家楼站点<->16 安家楼东站点<->17 朝阳公园北门站点<->18 东风北桥东站点<->19 酒仙桥商场站点<->20 四街坊站点<->21 三街坊站点<->22 电子城小区站点<->23 驼房营站点<->24 大陈各庄站点<->25 东八间房站点<->None<->None<->26 雍家村站点<->27 北石家村站点<->28 北岗子站点<->29 北岗子东站站点<->
北京,北京401路公交车路线,运行时间：东直门枢纽站5:00-23:00|南十里居5:00-23:00,参考票价：10公里以内票价2元，每增加5公里以内加价1元。持卡乘车普通卡5折、学生卡2.5折优惠。最高票价3元。,北京公交集团第二客运分公司(服务热线:010-65013860),最后更新：2022-05-22,1 东直门枢纽站站点<->2 左家庄桥西站点<->3 左家庄站点<->4 三元桥西站站点<->5 三元桥站点<->6 三元桥东站站点<->7 四元桥西站点<->8 京密路丽都饭店站点<->9 西八间房站点<->10 大山子路口南站点<->11 王爷坟站点<->12 陈各庄站点<->13 将台路口北站点<->14 酒仙桥站点<->15 酒仙桥南站点<->16 酒仙桥中心小学站点<->17 南十里居北站站点<->18 南十里居站点<->
北京,北京49路公交车路线,运行时间：樊家村公交场站5:20-23:00|真武庙6:00-23:40,参考票价：10公里以内票价2元，每增加5公里以内加价1元。持卡乘车普通卡5折、学生卡2.5折优惠。最高票价3元。,北京公交集团第三客运分公司(服务热线:010-67606970),最后更新：2022-05-22,1 樊家村公交场站站点<->2 樊家村站点<->3 纪家庙站点<->4 夏家胡同站点<->5 玉泉营桥西站点<->6 玉泉营桥北站点<->7 菜户营桥东站点<->8 白纸坊桥南站点<->9 白纸坊桥北站点<->10 椿树馆街站点<->11 广安门南站点<->12 广安门北站点<->13 天宁寺桥东站点<->14 西便门外站点<->15 真武庙站点<->
北京,北京48路公交车路线,运行时间：城南嘉园北5:30-22:30|前门6:00-23:00,参考票价：10公里以内票价2元，每增加5公里以内加价1元。持卡乘车普通卡5折、学生卡2.5折优惠。最高票价2元。,北京公交集团第三客运分公司(服务热线:010-67606970),最后更新：2022-05-22,1 城南嘉园北站点<->2 嘉园三里站点<->3 嘉园三里北站点<->4 嘉园二里西门站点<->5 嘉园一里站点<->6 翠林小区站点<->7 右安门外站点<->8 右安门站点<->9 右安门内站点<->10 南樱桃园路口北站点<->11 牛街南口站点<->12 牛街礼拜寺站点<->13 牛街站点<->14 菜市口西站点<->15 果子巷站点<->16 虎坊桥路口西站点<->17 虎坊桥路口东站点<->18 板章路站点<->19 大栅栏站点<->20 前门站点<->
北京,北京47路公交车路线,运行时间：小马厂5:30-23:00|花园路北口5:30-23:00,参考票价：10公里以内票价2元，每增加5公里以内加价1元。持卡乘车普通卡5折、学生卡2.5折优惠。最高票价3元。,北京公交集团电车客运分公司(服务热线:010-68584543、52958899),最后更新：2022-05-22,1 小马厂站点<->2 小马厂站点<->3 白云桥西站点<->4 天宁寺桥西站点<->5 长椿街路口北站点<->6 新文化街西口站点<->7 太平桥站点<->8 辟才胡同站点<->9 丰盛胡同站点<->10 白塔寺南站点<->11 报子胡同站点<->12 祖家街站点<->13 宝产胡同站点<->14 赵登禹路北口站点<->15 新街口北站点<->16 积水潭桥南站点<->17 小西天站点<->18 北师大路口南站点<->19 铁狮子坟站点<->20 北太平桥北站点<->21 牡丹园站点<->22 牡丹园北站点<->23 塔院站点<->24 花园路北口站点<->
北京,北京46路公交车路线,运行时间：高楼村5:30-22:00|西单商场6:00-23:00,参考票价：10公里以内票价2元，每增加5公里以内加价1元。持卡乘车普通卡5折、学生卡2.5折优惠。最高票价2元。,北京公交集团电车客运分公司(服务热线:010-68584543、52958899),最后更新：2022-05-22,1 高楼村站点<->2 马连道南口站点<->3 马连道站点<->4 马连道西里站点<->5 湾子路口南站点<->6 湾子站点<->7 广外甘石桥站点<->8 达官营站点<->9 广外关厢站点<->10 广安门北站点<->11 天宁寺桥北站点<->12 西便门外站点<->13 真武庙站点<->14 南礼士路南口站点<->15 北京儿童医院西门站点<->16 辟才胡同西口站点<->17 辟才胡同东口站点<->18 西单商场站点<->
北京,北京45路公交车路线,运行时间：三路居公交场站5:20-22:20|阜成门内6:00-23:00,参考票价：10公里以内票价2元，每增加5公里以内加价1元。持卡乘车普通卡5折、学生卡2.5折优惠。最高票价3元。,北京公交集团电车客运分公司(服务热线:010-68584543、52958899),最后更新：2022-05-22,1 三路居公交场站站点<->2 高楼村站点<->3 红莲南路西口站点<->4 红莲南路站点<->5 红莲南里站点<->6 莲花晴园站点<->7 京铁和园站点<->8 广安门车站西街站点<->9 广安门货站站点<->10 手帕口南街站点<->11 达官营站点<->12 广外甘石桥站点<->13 湾子站点<->14 广莲路站点<->15 小马厂站点<->16 白云桥西站点<->17 白云观站点<->18 白云路站点<->19 三里河东路南口站点<->20 月坛南街北站站点<->21 月坛北街站点<->22 月坛公园站点<->23 阜成门南站点<->24 阜成门内站点<->
北京,北京43路公交车路线,运行时间：团结湖5:10-23:00|五间楼5:30-23:00,参考票价：10公里以内票价2元，每增加5公里以内加价1元。持卡乘车普通卡5折、学生卡2.5折优惠。最高票价3元。,北京公交集团电车客运分公司(服务热线:010-68584543、52958899),最后更新：2022-05-22,1 团结湖站点<->2 长虹桥西站点<->3 三里屯站点<->4 工人体育场站点<->5 朝阳医院站点<->6 东大桥路口北站点<->7 芳草地站点<->8 芳草地南站点<->9 永安里路口西站点<->10 日坛路站点<->11 建国门南站点<->12 东便门站点<->13 崇文门东站点<->14 花市路口南站点<->15 磁器口南站点<->16 法华寺站点<->17 东侧路站点<->18 蒲黄榆站点<->19 刘家窑桥北站点<->20 横七条站点<->21 五间楼站点<->
北京,北京42路公交车路线,运行时间：广外甘石桥5:30-23:00|东四十条桥5:30-23:00,参考票价：10公里以内票价2元，每增加5公里以内加价1元。持卡乘车普通卡5折、学生卡2.5折优惠。最高票价4元。,北京公交集团电车客运分公司(服务热线:010-68584543、52958899),最后更新：2022-05-22,1 广外甘石桥站点<->2 达官营站点<->3 广外关厢站点<->4 广安门北站点<->5 天宁寺桥东站点<->6 西便门外站点<->7 真武庙站点<->8 南礼士路南口站点<->9 北京儿童医院西门站点<->10 月坛公园站点<->11 阜成门站点<->12 阜成门内站点<->13 白塔寺东站点<->14 西四路口西站点<->15 北京三十九中学站点<->16 北京四中站点<->17 厂桥路口东站点<->18 东官房站点<->19 北海北门站点<->20 地安门东站点<->21 南锣鼓巷站点<->22 宽街路口东站点<->23 张自忠路站点<->24 东四十条站点<->25 东四十条桥西站点<->
北京,北京41路公交车路线,运行时间：金蝉西路南口5:10-22:45|东单路口南5:35-23:20,参考票价：10公里以内票价2元，每增加5公里以内加价1元。持卡乘车普通卡5折、学生卡2.5折优惠。最高票价3元。,北京公交集团第二客运分公司(服务热线:010-65013860),最后更新：2022-05-22,1 金蝉西路南口站点<->2 金蝉西路站点<->3 紫南家园站点<->4 紫南家园北站站点<->5 南楼梓庄站点<->6 窑洼湖桥东站点<->7 平乐园小区站点<->8 平乐园站点<->9 南磨房站点<->10 劲松桥东站点<->11 劲松中街站点<->12 光明桥东站点<->13 光明楼站点<->14 北京体育馆站点<->15 北京体育馆西站点<->16 法华寺站点<->17 磁器口北站点<->18 崇文门西站点<->19 台基厂路口东站点<->20 正义路南口站点<->21 王府井站点<->22 东单路口南站点<->
北京,北京144路公交车路线,运行时间：岳家楼桥5:30-23:00|城南嘉园北5:30-23:00,参考票价：10公里以内票价2元，每增加5公里以内加价1元。持卡乘车普通卡5折、学生卡2.5折优惠。最高票价4元。,北京公交集团第三客运分公司(服务热线:010-67606970),最后更新：2022-05-22,1 岳家楼桥站点<->2 金家村桥东站点<->3 莲花小区站点<->4 北京西站站点<->5 白云桥西站点<->6 天宁寺桥西站点<->7 长椿街路口东站点<->8 宣武门西站点<->9 校场口站点<->10 菜市口北站点<->11 南横街路口北站点<->12 自新路口北站点<->13 开阳桥北站点<->14 开阳桥南站点<->15 万芳桥北站点<->16 万芳桥南站点<->17 嘉园二里东门站点<->18 嘉园二里南门站点<->19 嘉园三里北站点<->20 嘉园三里站点<->21 城南嘉园北站点<->
北京,北京143路公交车路线,运行时间：国家体育馆5:30-22:00|北京西站6:00-23:00,参考票价：10公里以内票价2元，每增加5公里以内加价1元。持卡乘车普通卡5折、学生卡2.5折优惠。最高票价4元。,北京公交集团第一客运分公司(服务热线:010-84920330),最后更新：2022-05-22,1 国家体育馆站点<->2 国家会议中心站点<->3 中科院地理所站点<->4 南沟泥河站点<->5 北沙滩桥东站点<->6 北沙滩桥南站点<->7 安翔桥南站点<->8 祁家豁子站点<->9 马甸桥北站点<->10 德外关厢北站点<->11 德外关厢站点<->12 德胜门外站点<->13 冰窖口胡同西口站点<->14 积水潭桥南站点<->15 新街口北站点<->16 平安里路口南站点<->17 西四路口北站点<->18 缸瓦市站点<->19 西单商场站点<->20 西单路口南站点<->21 宣武门内站点<->22 长椿街路口西站点<->23 北京西站站点<->
北京,北京40路公交车路线,运行时间：五路5:20-23:00|木樨园5:30-23:00,参考票价：10公里以内票价2元，每增加5公里以内加价1元。持卡乘车普通卡5折、学生卡2.5折优惠。最高票价5元。,北京公交集团第四客运分公司(服务热线:010-68683295),最后更新：2022-05-22,1 五路站点<->2 慈寿寺桥站点<->3 西钓鱼台站点<->4 航天桥西站点<->5 航天桥南站点<->6 八一湖站点<->7 公主坟北站点<->8 公主坟东站点<->9 皇亭子站点<->10 北京世纪坛医院站点<->11 北京西站站点<->12 小马厂站点<->13 天宁寺桥西站点<->14 广安门北站点<->15 广安门内站点<->16 枣林前街路口南站点<->17 白纸坊站点<->18 南樱桃园路口西站点<->19 半步桥站点<->20 自新路口东站点<->21 陶然亭公园北门站点<->22 太平街站点<->23 陶然桥北站点<->24 永定门西站点<->25 沙子口站点<->None<->None<->26 木樨园桥北站点<->
北京,北京142路公交车路线,运行时间：丽泽桥北5:30-22:00|炎黄艺术馆6:00-22:00,参考票价：10公里以内票价2元，每增加5公里以内加价1元。持卡乘车普通卡5折、学生卡2.5折优惠。最高票价6元。,北京公交集团第三客运分公司(服务热线:010-67606970),最后更新：2022-05-22,1 丽泽桥北站点<->2 西局站点<->3 六里桥南站点<->4 六里桥北里站点<->5 北京西站站点<->6 长椿街路口东站点<->7 宣武门东站点<->8 和平门东站点<->9 北京供电局站点<->10 前门西站点<->11 前门东站点<->12 台基厂路口西站点<->13 崇文门西站点<->14 北京站前街站点<->15 北京站口东站点<->16 雅宝路站点<->17 朝阳门南站点<->18 东四十条桥南站点<->19 东直门北站点<->20 雍和宫桥东站点<->21 安定门西站点<->22 钟楼北桥北站点<->23 鼓楼外大街南站站点<->24 鼓楼外大街北站站点<->25 安华桥南站点<->None<->None<->26 安华桥北站点<->27 安贞西里站点<->28 安贞医院北站站点<->29 地铁安贞门站站点<->30 奥体东门站点<->31 安慧桥北站点<->32 炎黄艺术馆站点<->
北京,北京145路公交车路线,运行时间：国家体育馆5:30-22:00|北京北站6:30-23:00,参考票价：10公里以内票价2元，每增加5公里以内加价1元。持卡乘车普通卡5折、学生卡2.5折优惠。最高票价4元。,北京公交集团第四客运分公司(服务热线:010-68683295),最后更新：2022-05-22,1 国家体育馆站点<->2 国家会议中心站点<->3 中科院地理所站点<->4 南沟泥河站点<->5 北沙滩桥东站点<->6 二里庄北口站点<->7 中国农业大学东校区站点<->8 学院路北口站点<->9 成府路口南站点<->10 北京城市学院站点<->11 保福寺桥西站点<->12 中关村南站点<->13 海淀黄庄北站点<->14 人民大学站点<->15 中国农业科学院站点<->16 中国农业科学院南门站点<->17 皂君庙西站站点<->18 皂君庙站点<->19 明光桥南站点<->20 北京北站站点<->
北京,北京4路公交车路线,运行时间：大西洋新城南门5:30-22:00|青塔西路北站5:30-22:00,参考票价：10公里以内票价2元，每增加5公里以内加价1元。持卡乘车普通卡5折、学生卡2.5折优惠。最高票价7元。,北京公交集团第一客运分公司(服务热线:010-84920330),最后更新：2022-05-22,1 大西洋新城南门站点<->2 花家地北里西站站点<->3 花家地北里站点<->4 望京医院站点<->5 丽都饭店站点<->6 高家园站点<->7 将台路口西站点<->8 酒仙桥站点<->9 酒仙桥中心小学站点<->10 酒仙桥商场站点<->11 东风北桥东站点<->12 安家楼站点<->13 燕莎桥东站点<->14 燕莎桥南站点<->15 亮马桥站点<->16 农业展览馆站点<->17 长虹桥西站点<->18 三里屯站点<->19 工人体育场站点<->20 东四十条桥东站点<->21 东四十条桥西站点<->22 东四十条站点<->23 张自忠路站点<->24 宽街路口东站点<->25 南锣鼓巷站点<->None<->None<->26 地安门东站点<->27 北海北门站点<->28 厂桥路口东站点<->29 平安里路口西站点<->30 平安医院站点<->31 车公庄西站点<->32 三塔寺站点<->33 二里沟东口站点<->34 郝家湾站点<->35 二里沟西口站点<->36 四道口东站点<->37 外文印刷厂站点<->38 老虎庙站点<->39 花园桥东站点<->40 花园桥南站点<->41 航天桥北站点<->42 航天桥西站点<->43 西钓鱼台站点<->44 定慧寺东站点<->45 阜永路口南站点<->46 铁家坟北站点<->47 铁家坟南站点<->48 永定路口北站点<->49 永定路口南站点<->50 北太平路口南站点<->51 青塔桥北站点<->52 青塔蔚园站点<->53 青塔西路北站站点<->
北京,北京141路公交车路线,运行时间：时代庄园北站5:30-22:30|宋家庄枢纽站5:30-22:30,参考票价：10公里以内票价2元，每增加5公里以内加价1元。持卡乘车普通卡5折、学生卡2.5折优惠。最高票价7元。,北京公交集团第一客运分公司(服务热线:010-84920330),最后更新：2022-05-22,1 时代庄园北站站点<->2 时代庄园东站站点<->3 时代庄园站点<->4 北苑家园站点<->5 北苑家园西站站点<->6 大羊坊东站站点<->7 大羊坊站点<->8 北苑站点<->9 辛店村站点<->10 科荟路东口站点<->11 慧忠北里北站点<->12 大屯南站点<->13 炎黄艺术馆站点<->14 安慧桥北站点<->15 奥体东门站点<->16 安贞里站点<->17 安外甘水桥站点<->18 蒋宅口站点<->19 地坛西门站点<->20 安定门内站点<->21 方家胡同站点<->22 交道口南站点<->23 北兵马司站点<->24 亮果厂站点<->25 沙滩路口南站点<->None<->None<->26 骑河楼站点<->27 东安门大街站点<->28 新东安市场站点<->29 校尉胡同站点<->30 王府井路口北站点<->31 正义路站点<->32 前门站点<->33 大栅栏站点<->34 珠市口南站点<->35 天桥站点<->36 天坛西门站点<->37 先农坛站点<->38 永定门东站点<->39 天坛南门站点<->40 李村站点<->41 琉璃井站点<->42 定安路站点<->43 赵公口桥南站点<->44 石榴园站点<->45 石榴园南站点<->46 彩虹城小区站点<->47 金桥西街站点<->48 榴乡路南站站点<->49 宋家庄枢纽站站点<->
北京,北京138路公交车路线,运行时间：唐家村5:30-22:30|石佛营西里5:30-22:00,参考票价：10公里以内票价2元，每增加5公里以内加价1元。持卡乘车普通卡5折、学生卡2.5折优惠。最高票价3元。,北京公交集团第二客运分公司(服务热线:010-65013860),最后更新：2022-05-22,1 唐家村站点<->2 大郊亭桥东站点<->3 大郊亭桥东站点<->4 百子湾桥南站点<->5 百子湾桥西站点<->6 百子湾路口东站点<->7 八王坟南站点<->8 景辉街东口站点<->9 红庙路口东站点<->10 英家坟站点<->11 慈云寺站点<->12 东八里庄站点<->13 十里堡(东行)站点<->14 甘露园西(东行)站点<->15 甘露园(东行)站点<->16 甘露园(西行)站点<->17 甘露园西(西行)站点<->18 十里堡(西行)站点<->19 十里堡路南口站点<->20 十里堡路北口站点<->21 石佛营路南口站点<->22 石佛营路站点<->23 八里庄北里东站站点<->24 八里庄北里站点<->25 高庙站点<->None<->None<->26 石佛营西里站点<->
北京,北京140路公交车路线,运行时间：北京站东街5:10-23:00|石佛营西里5:50-23:20,参考票价：10公里以内票价2元，每增加5公里以内加价1元。持卡乘车普通卡5折、学生卡2.5折优惠。最高票价3元。,北京公交集团第二客运分公司(服务热线:010-65013860),最后更新：2022-05-22,1 北京站东街站点<->2 北京站东站点<->3 北京站前街站点<->4 北京站口东站点<->5 日坛路站点<->6 永安里路口西站点<->7 永安里路口北站点<->8 光华路口东站点<->9 光华桥西站点<->10 光华桥北站点<->11 呼家楼北站点<->12 呼家楼北街小区站点<->13 水碓子站点<->14 金台路口西站点<->15 金台路口东站点<->16 延静里站点<->17 红领巾公园站点<->18 八里庄南里站点<->19 石佛营路南口站点<->20 石佛营路站点<->21 八里庄北里东站站点<->22 八里庄北里站点<->23 高庙站点<->24 高庙北站点<->25 豆各庄路口西站点<->None<->None<->26 豆各庄路口南站点<->27 石佛营东里站点<->28 石佛营西里东站站点<->29 石佛营西里站点<->
北京,北京137路公交车路线,运行时间：怡海花园西门5:30-21:30|前门6:30-22:30,参考票价：10公里以内票价2元，每增加5公里以内加价1元。持卡乘车普通卡5折、学生卡2.5折优惠。最高票价5元。,北京公交集团第三客运分公司(服务热线:010-67606970),最后更新：2022-05-22,1 怡海花园西门站点<->2 温泉公寓站点<->3 韩庄子南站点<->4 看丹桥站点<->5 看丹桥北站点<->6 正阳桥北站点<->7 北大地站点<->8 岔路口站点<->9 七里庄站点<->10 丰台北路站点<->11 西局站点<->12 六里桥南站点<->13 六里桥东站点<->14 莲花池站点<->15 湾子站点<->16 广外甘石桥站点<->17 达官营站点<->18 长椿街路口东站点<->19 宣武门东站点<->20 和平门东站点<->21 前门站点<->
北京,北京139路公交车路线,运行时间：宋家庄枢纽站5:30-22:30|东大桥公交场站6:15-23:15,参考票价：10公里以内票价2元，每增加5公里以内加价1元。持卡乘车普通卡5折、学生卡2.5折优惠。最高票价3元。,北京公交集团第三客运分公司(服务热线:010-67606970),最后更新：2022-05-22,1 宋家庄枢纽站站点<->2 榴乡路站点<->3 榴乡路北站站点<->4 刘家窑桥南站点<->5 刘家窑桥东站点<->6 东铁营桥东站点<->7 方庄桥北站点<->8 左安门外站点<->9 左安门内站点<->10 龙潭湖游泳池站点<->11 龙潭公园站点<->12 光明楼站点<->13 光明桥站点<->14 广渠门站点<->15 建国门南站点<->16 雅宝路站点<->17 朝阳门外站点<->18 神路街站点<->19 东大桥路口东站点<->20 东大桥公交场站站点<->
北京,北京130路公交车路线,运行时间：东湖5:30-22:00|北官厅6:30-23:00,参考票价：10公里以内票价2元，每增加5公里以内加价1元。持卡乘车普通卡5折、学生卡2.5折优惠。最高票价4元。,北京公交集团第一客运分公司(服务热线:010-84920330),最后更新：2022-05-22,1 东湖站点<->2 利泽西街东口站点<->3 望京花园西区站点<->4 侯庄路口南站点<->5 大西洋新城东门站点<->6 大西洋新城南门站点<->7 花家地西里站点<->8 南湖中园二条站点<->9 花家地西里西站站点<->10 望京桥北站点<->11 望京桥南站点<->12 地铁太阳宫站站点<->13 西坝河路站点<->14 西坝河北里站点<->15 西坝河站点<->16 太阳宫桥(西行)站点<->17 太阳宫桥(东行)站点<->18 七圣路北口站点<->19 光熙门北里站点<->20 七圣路南口站点<->21 七圣南路站点<->22 国际展览中心站点<->23 柳芳北街站点<->24 地铁柳芳站站点<->25 东土城路站点<->None<->None<->26 东土城路南口站点<->27 北官厅(西行)站点<->28 北小街豁口站点<->29 雍和宫桥东(西行)站点<->30 雍和宫桥东(东行)站点<->31 北官厅站点<->
